,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GPR158,15.826303291971692,-1.4366172877672825,0.5545135466042552,-2.590770408703047,0.009576135523499191,0.1603815793245805
KIAA1468,15.03961901024965,-1.4273954625048313,0.5524582875495972,-2.58371626360422,0.00977421673244516,0.16088782650240668
CLDN11,25.69909925913679,1.265059732715841,0.49015867284120673,2.5809187979535633,0.00985377564155172,0.16103884762764525
MPHOSPH8,33.78845196500024,1.1220209823272989,0.43620712692990243,2.572220656329637,0.010104846528825944,0.1628161187179842
C1orf61,89.30793758039238,-0.8910980918468232,0.34631976140049175,-2.573050085976289,0.01008066181620131,0.1628161187179842
TPST1,21.61885537175566,1.0946765701075756,0.4289296206801719,2.5521123217643504,0.010707199437300296,0.16779501583933615
RP11-454P21.1,25.410130955745302,-1.1518756060861803,0.45114614564326766,-2.553220541081596,0.010673189057643645,0.16779501583933615
RP4-668E10.4,150.11724268896987,-1.0011195014464755,0.39120957952377045,-2.5590362655872694,0.010496279100125079,0.16779501583933615
CTNND2,193.2345620017534,-0.8110129118434783,0.3172446776947684,-2.5564271644732868,0.0105753207950015,0.16779501583933615
LINC00844,16.511844392979445,1.301078167173754,0.5113850387869637,2.5442241530178316,0.010952077772177646,0.17046499280777178
AATK,19.88575811139476,1.4678375202065794,0.5777060973578821,2.540803233546748,0.011059814227530496,0.17097874967966065
NRXN1,667.9126038427643,-0.7606358885203848,0.30184699554693256,-2.5199385772985696,0.011737531434413187,0.18023806659018368
MT-ND3,38.308872629864545,1.5536017718314576,0.6183388860477739,2.512540949448591,0.011986519308718212,0.18283437452231513
BOK,24.457388377028504,3.117406637707943,1.2420010264618575,2.5099871669097045,0.012073554922790863,0.18294234214136088
CSMD1,685.628685247454,-0.6679404387493794,0.2673986327187071,-2.4979201724341893,0.012492432167505445,0.18720400718485933
APC,28.4416427204477,-1.033124982762927,0.4139232051326226,-2.4959339557488924,0.012562598883759466,0.18720400718485933
CLK1,40.1122099977163,1.5554920072501033,0.6234757630613662,2.4948716524478636,0.012600269714365531,0.18720400718485933
SLC27A1,21.73039342576486,1.1429453486780674,0.46055833222387116,2.4816516578023764,0.013077504759712871,0.19304084445305192
CD82,15.661419720945878,1.2370326621412435,0.5005548171222037,2.4713230595865756,0.013461414892866482,0.19743408509537505
DAB1,162.23383745798384,-0.7428841067908282,0.30099147963284184,-2.468123375774689,0.013582349711547932,0.1979389563058705
NOVA1-AS1,49.144387971852574,-1.0708963245520418,0.43495391064866495,-2.462091495981653,0.013812942420513447,0.19916271334665375
MCF2L,17.244162135139877,1.1403883672473696,0.4633128291648611,2.4613787822430098,0.013840415831345257,0.19916271334665375
LRRN1,41.10209753692923,-0.9972504643423978,0.4060017737905127,-2.4562712005710483,0.0140387166730252,0.1995067313533022
DLGAP1,163.38349489611252,-0.8095181595343163,0.32933119902913044,-2.458067021651088,0.013968710254817386,0.1995067313533022
MYRF,14.560998614391425,1.6862140574085083,0.6969390735760762,2.4194569099940777,0.015543702196991376,0.21953080633775474
RPL13,120.14789844799502,-0.8760988806396689,0.3632027224318019,-2.412148440886681,0.015858823367594078,0.22012882821911864
COL9A3,18.202308774282077,-1.3130105629402498,0.5435823750114873,-2.4154767028870325,0.015714627749908994,0.22012882821911864
TDRD3,18.59448838512671,-1.2317166983176095,0.5112614596665606,-2.4091718142042673,0.0159887688830679,0.22012882821911864
ANO4,39.78958701082335,-0.9658970711194014,0.4012220398148296,-2.407387868236696,0.016067095416343012,0.22012882821911864
FABP7,20.370836919968713,-1.2659951479438998,0.5250407417598009,-2.4112322097150236,0.015898722413316715,0.22012882821911864
IL1RAP,34.96699959441403,-1.0494490126225144,0.4378524943901032,-2.396809487369304,0.016538520177359534,0.22523889384403936
TMED10,21.692719894631853,1.0820807466846618,0.45322309715144454,2.387523392972809,0.016962323213619904,0.22829291478095495
LHFPL3,678.1588702570353,-0.7286846229020271,0.30519968718054247,-2.387566742396331,0.01696032287529734,0.22829291478095495
SEMA6A,26.275896656889582,-1.1069903260562677,0.46595809976908986,-2.3757293340427985,0.017514304895879736,0.23434344796358383
SPRED1,38.63422445024171,-1.0307831711581334,0.43663260877956106,-2.360756275256886,0.01823771225334468,0.24260398625379437
PIP4K2A,58.397886850168845,0.7650760463472832,0.32606089217075923,2.34642075979664,0.018954696161666472,0.24744891618012926
SPATA6,57.23185940121914,-0.863212944992414,0.36779771465203775,-2.3469774569128945,0.01892639984429168,0.24744891618012926
FARS2,25.20443489426233,-1.0153895149303092,0.43224961716044136,-2.349081351652,0.018819794464055326,0.24744891618012926
NDRG2,56.48463377365872,1.4223521064657536,0.6065845089487429,2.344853990634871,0.019034532013856097,0.24744891618012926
KCTD3,14.809342756446398,1.1123869371048734,0.47549805494263375,2.3394142742373085,0.019314003490584566,0.24788503261731235
AC010127.3,16.369916012206513,-1.5396287139021136,0.6597283029376005,-2.3337314877147803,0.019609786234149273,0.24788503261731235
AGAP1,204.5037321789122,-0.8509222694333275,0.36460275658595487,-2.3338338892474146,0.01960442153922501,0.24788503261731235
DPP10,168.32927630021413,-0.6358967215270821,0.2721111440199468,-2.3369006948148674,0.01944434821838291,0.24788503261731235
CERS4,18.276398242728664,1.0950441822279913,0.4684626327422316,2.3375272768672075,0.019411784333528442,0.24788503261731235
CSRP1,16.49348192148236,1.480161888574347,0.6352475859233279,2.3300551176797346,0.01980323817225206,0.24895499416545447
MSRA,43.00059508307897,-0.8506301075760729,0.36694666131620013,-2.318130118761538,0.020442250471843074,0.25270308367008365
CAMK4,19.710665048828826,-1.1981816490828903,0.5175533857968357,-2.3150880314272224,0.020608114892172222,0.25270308367008365
PPP6R2,20.5038080955196,1.0381354330657144,0.44741354722916193,2.32030397714799,0.0203244391263912,0.25270308367008365
PHLDB1,39.26929912542995,0.8311559779037683,0.35882889267719803,2.316301710552263,0.02054180101580949,0.25270308367008365
PCDH9-AS2,50.1977028272446,-0.962568491963194,0.4159297797096594,-2.314257211001138,0.020653617415343377,0.25270308367008365
ST7,20.06264879878578,-1.1252868244102765,0.48979717928089883,-2.29745468535033,0.02159284525683629,0.2613991002520711
MKLN1,113.37734184841298,0.6295749328733999,0.2739136908997561,2.298442735028549,0.021536603602527904,0.2613991002520711
YPEL3,18.182638202735017,1.1405862348037241,0.49704477516630674,2.2947353876159227,0.021748293478326606,0.2618952393600593
DOK6,21.788227920217082,-1.0740820978719734,0.46854719851794147,-2.2923669189985456,0.021884479270043285,0.262155437538529
RTKN,26.177652197174865,1.0705916943578964,0.46751619822258317,2.2899563660641133,0.0220238462048447,0.262450833941066
ARL15,23.16003651466529,-1.1474441244312057,0.5071207147078506,-2.2626646696777946,0.023656368307134874,0.26434617560749707
MEF2C,23.305692761955886,-1.0065761930534893,0.4443356437084316,-2.2653509960456697,0.023491148949533875,0.26434617560749707
DGKG,134.26983868610864,0.8078982502382841,0.357980967951333,2.2568190003556743,0.024019386987131578,0.26434617560749707
GNA12,18.124046681951857,1.0421407696510323,0.45779559961117194,2.2764324745283115,0.0228201378568127,0.26434617560749707
MYO9B,17.63344894115924,1.074814081449536,0.4716288043485184,2.2789407083272275,0.022670590103882792,0.26434617560749707
AUTS2,42.25930243825748,-0.9412177910056166,0.41709078019414725,-2.2566257412055455,0.02403147050977246,0.26434617560749707
GPC5,85.67046846936238,-1.2858268827521897,0.5677856196032733,-2.264634464766174,0.023535120137636784,0.26434617560749707
SEMA5A,155.75226635501363,-0.7345750721382844,0.3252451364106328,-2.2585274609944017,0.023912794506596283,0.26434617560749707
CAMK1D,17.824454259592322,-1.1683588666764702,0.5159006279430521,-2.2646975083841916,0.023531248492684592,0.26434617560749707
BTBD9,29.026872565866835,-0.9179373365686224,0.40366971494571857,-2.2739811845732776,0.02296711782573409,0.26434617560749707
BEST3,22.160253647253455,1.1749209996727195,0.5177183739455484,2.2694210961040624,0.02324273049840865,0.26434617560749707
GHR,25.059784885817255,-1.007023351438035,0.4430509893980198,-2.2729287949594537,0.023030471235182693,0.26434617560749707
MAPK8IP3,15.766170395235383,1.2163804144019903,0.5363519305757901,2.267877386208285,0.023336681011859806,0.26434617560749707
ATXN10,28.69053863355325,-0.9663137414231243,0.4280116122219734,-2.257681132543617,0.02396554635360389,0.26434617560749707
HMGN3,20.92944136662904,-1.0401914274272683,0.4605605101546379,-2.258533687740648,0.0239124067655644,0.26434617560749707
PTPRZ1,429.1782402165373,-0.5746765723835335,0.25329902901396295,-2.2687673719896293,0.02328247612526359,0.26434617560749707
PDE5A,21.34276274350006,-1.2675297466034507,0.5635957429036081,-2.2490051824614943,0.024512166352973593,0.2670943777702547
SLC24A2,62.66233009503619,0.7361717518558482,0.3273381539826653,2.248964084690333,0.024514781176465685,0.2670943777702547
SLC38A2,18.90151146159032,1.0033352897492638,0.4494828322798579,2.232199358227246,0.025601789824566058,0.2776156166758632
OGT,23.034410545553254,1.0284193512506752,0.4611608116487863,2.230066660637906,0.02574301775027179,0.2778303047765182
PKD1,15.695178701743808,1.1919419054489206,0.5378171543060936,2.2162586222947773,0.0266737950950603,0.2825326578429691
GRIN2B,24.23594754850551,-1.0582780547142894,0.4769768156669786,-2.218720113753224,0.026505771768763123,0.2825326578429691
RPL28,26.465231536399255,0.9568344401171578,0.43154157764169193,2.217247397912642,0.026606190275147868,0.2825326578429691
MYT1L,31.945201897632273,-1.1287516243935198,0.5097153175985092,-2.214474600668389,0.026796148055910966,0.2825326578429691
ITM2C,52.47718382133235,-0.8717025500909737,0.3929042919177103,-2.2186129498263223,0.026513067779678257,0.2825326578429691
FAM155A,303.77989201863585,-0.6634556157620577,0.30005227199294,-2.2111334513663286,0.02702659709747316,0.2836552943074247
RP11-141M1.3,20.149701747725096,-1.0678148222461321,0.4861127208575483,-2.1966403602078275,0.02804614135570259,0.28775592565850905
EPHA5,18.113113837531884,-1.2278978468425454,0.5585580234156234,-2.1983353481055734,0.027925217198276734,0.28775592565850905
ZDHHC20,18.932324464796775,1.1026775196414988,0.5014134933760838,2.1991381049939926,0.027868103780983013,0.28775592565850905
ST8SIA1,32.31799638823149,-0.8598410935806143,0.3911216275876372,-2.198398229430442,0.027920739766595048,0.28775592565850905
PACS2,15.463891828437506,1.0797375692995037,0.4911065476937906,2.198581090742716,0.027907722739603548,0.28775592565850905
C10orf11,93.17988441301804,-0.7115459950499745,0.3256109671149567,-2.1852642168491943,0.02886947945377002,0.29488111156350805
CTNNB1,22.764475197463067,1.0270364567996149,0.4706984966183346,2.181941230274177,0.029113870400114743,0.2960557132242779
AUP1,16.812865682792626,1.3089117648553927,0.6015483472328921,2.1759045152004077,0.02956240112106644,0.29796816636563883
PTGDS,107.8294148436931,0.7327563285390634,0.3365846310115403,2.177034424705921,0.029477999045424603,0.29796816636563883
LRRC4C,864.3395792499277,-0.5862743465728621,0.27040818126718735,-2.168108759969695,0.03015041250473879,0.30183986979579064
USP22,14.738081794052116,1.105390391017236,0.5100261070182098,2.167321193575233,0.030210371583582193,0.30183986979579064
CCSER1,62.76589376229422,-0.8440891812559258,0.39050853779297395,-2.1615127444496878,0.03065575356605401,0.3049581050397025
CTNNA2,222.17413450309337,-0.7140696673214124,0.3311531534513617,-2.156312449026072,0.031059275839761848,0.3063087203507548
