,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ZBTB20,46.178529082518956,-1.1221953549943993,0.47861949997874764,-2.344650301636746,0.019044932698689208,0.36439304563492014
GOLPH3,7.598139151131462,1.716340895090224,0.7369545629415504,2.3289643370134763,0.019860955071296225,0.3727593767883758
USP39,25.374236738698148,-1.492151747087889,0.6424477454229138,-2.3226040681419584,0.020200431980887442,0.3727593767883758
RTTN,18.996458164853113,-1.510593895881908,0.6511553856138195,-2.3198670075621486,0.02034807283281494,0.3727593767883758
CTNNA2,12.310501296665484,-1.648505419764231,0.7095757953019427,-2.32322668089707,0.02016697817547123,0.3727593767883758
ARHGAP21,20.503678287356575,-1.2236626761698848,0.5287765923588925,-2.3141392676084225,0.02066008405558529,0.3744912078286091
CPE,6.79843273161038,-2.077471183999685,0.9004556018516326,-2.30713338861763,0.02104738511893458,0.377537470570889
SLC1A2,16.060449820203925,-1.7561747056865589,0.7641220303134558,-2.298290895979201,0.021545238265808557,0.3824835081827045
IL1RAPL1,31.478178018323685,-1.203143849522576,0.5260960582736892,-2.28692808205126,0.022200021195395468,0.39008608671909184
TMSB4X,147.206526277846,-0.9515500604733197,0.41995101044442523,-2.2658596760281977,0.02345997620864771,0.3960595983459937
LRP1B,15.656723218217628,-1.4194295904344407,0.623985264539927,-2.2747806255985963,0.022919093038762477,0.3960595983459937
HPGDS,7.278848063852379,-2.002444699101984,0.8831123954933406,-2.2674856669669334,0.023360573504233484,0.3960595983459937
RPS5,8.824356192613097,1.6249780852397913,0.7158966604847218,2.269850070455065,0.023216681404937878,0.3960595983459937
MAMDC2,8.032339150440741,-1.748347906895636,0.7809097887279767,-2.2388602782704496,0.02516500872555551,0.4207198546155979
MIR646HG,13.369225583375632,-1.6091303561517056,0.7212000477486012,-2.2311844836602432,0.025668911344552462,0.4250179359165321
ST6GAL1,92.4763560837818,-1.089428162057538,0.49233900167873823,-2.212760228913193,0.02691418056230218,0.4372284804555127
RASSF4,10.714399548919522,1.5939855100531104,0.7197791657758021,2.2145479972806092,0.026791104777842304,0.4372284804555127
RPL7,13.170677027154747,-1.3998607412669541,0.6358045326306708,-2.2017155736134266,0.027685405945806013,0.44555391624932666
TNIK,8.203840246113154,-1.6523995724802971,0.7564134673378479,-2.184518975178772,0.028924134505439614,0.4611792557256205
PRDM11,8.808364193536361,-1.9083540549035616,0.878551641791438,-2.172159226761301,0.0298436549169968,0.4671888524278953
AC004448.5,8.881637583617541,1.6270634836506463,0.7485422457538599,2.173642827616261,0.02973196940717779,0.4671888524278953
RPL23A,16.656255376148646,-1.3705373479967238,0.6340418887985,-2.161588015255383,0.03064994606144696,0.4754883524127177
MNDA,11.956826997101368,-1.5063510734844514,0.7053819521339422,-2.1355112204492817,0.03271927465310755,0.4942332539706245
RPL36,15.683602048494459,1.3460553395823152,0.6298221218899651,2.1371992072032704,0.03258179250199108,0.4942332539706245
DLG2,25.860893942284843,-1.1836652180530416,0.554080113984927,-2.1362708896736216,0.032657340204768626,0.4942332539706245
RPS6,23.143945459834185,-1.1875128161809476,0.560476889847931,-2.118754292443966,0.03411123738393649,0.5036181096042436
LRRK2,7.997328200222024,1.4926621723421774,0.7049192420197261,2.1174938679009805,0.034217955182169864,0.5036181096042436
RORA,13.946702902648012,-1.3960414591040986,0.6573235678543937,-2.1238268751887217,0.033684622833591055,0.5036181096042436
PRKCA,23.52294485754544,-1.1983131266822917,0.5672753839827859,-2.112401067483398,0.03465206352620009,0.5056851982382758
RSRP1,16.072031629052432,-1.2802103569952514,0.6094094834492912,-2.1007391446375108,0.03566387108974742,0.516077193416345
PTPN2,9.984342648218977,1.4108800109931199,0.6806590601315332,2.0728145611115143,0.03818954077483078,0.5480199101188217
TBC1D14,10.656937398102377,1.3839884617676799,0.6688242851119872,2.0692855994843944,0.038519294169632234,0.5481836740504686
STARD13,16.284946062405936,1.148925479966002,0.5613593294628301,2.0466845737923687,0.040689064849953084,0.5696469078993431
NDRG1,7.874116638508608,1.9723949392799562,0.9632846647344709,2.047572240572984,0.04060193166410527,0.5696469078993431
